exporter,importer,pair_id,year,trade,dist,cntg,lang,clny,log_trade,log_dist,y,log_y,e,log_e,total_e,remoteness_exp,log_remoteness_exp,total_y,remoteness_imp,log_remoteness_imp,exp_year,imp_year
TUN,KOR,1969,1994,6.81667499762774,9672.75555297546,0,0,0,1.919371815965833,9.177068506796905,13461.059691401639,9.507556329030045,364459.36270601,12.80617033644062,14265756.416838426,831760550.1001432,20.539055157002608,14265756.416838426,2493547327.9874926,21.636972163314734,TUN1994,KOR1994
AUS,MWI,252,1998,0.901980027914047,10960.3992109758,0,1,0,-0.10316290116681637,9.302043984197761,170744.16836520704,12.047921623790991,660.1966378743659,6.4925377268195845,15387631.310950087,1746520874.1019597,21.280891574101922,15387631.310950087,953735508.884107,20.67589694661696,AUS1998,MWI1998
HUN,IND,930,1990,29.0285381253958,5849.26206412277,0,0,0,3.3682794193932897,8.674070789384222,25081.519535870742,10.12988658046616,153304.8930289724,11.940183982347747,12246859.677430546,830416953.5718952,20.537438486318617,12246859.677430546,1203968910.4348505,20.908889361601684,HUN1990,IND1990
NOR,GBR,1353,2002,2103.5263088274,1127.21514384103,0,0,0,7.65137041012013,7.0275053954135185,52198.50923884239,10.862809214820059,701820.8465532153,13.46143344609763,16796347.543891504,848408453.5535952,20.558872744718308,16796347.543891504,1106972732.6639335,20.824894858629648,NOR2002,GBR2002
URY,PRT,2277,1994,2.77320047581196,9487.2100170948,0,0,0,1.020002059661245,9.157699856503683,7684.267120159486,8.946930286449174,58526.293805654845,10.97723139900335,14265756.416838426,1679457461.4228754,21.241736638576107,14265756.416838426,1360316960.1094894,21.0309835684444,URY1994,PRT1994
CHL,IND,444,2002,15.2378919985933,16598.8229957481,0,0,0,2.723785220389088,9.71708706796024,41923.47759801908,10.643601273522114,270406.84223685134,12.50768292696117,16796347.543891504,1387424236.531655,21.050714797792484,16796347.543891504,1393136990.578046,21.05482386903232,CHL2002,IND2002
CHN,ITA,564,1986,345.602623416901,8466.9254750412,0,0,0,5.8452896278064745,9.04392273178958,256167.03993744752,12.453585010431945,271971.07548535854,12.513450999496264,8435941.468852492,1279167811.7003562,20.96947555633156,8435941.46885249,931736322.8579794,20.65256041723332,CHN1986,ITA1986
ITA,MEX,1461,1990,467.841194244504,10108.3486731499,0,0,0,6.1481289097953065,9.221116962684611,478032.691434003,13.077434401256303,94021.72584399357,11.451281160546573,12246859.677430546,804623145.882148,20.505884584008964,12246859.677430546,2087726950.1260264,21.45934172740309,ITA1990,MEX1990
COL,THA,1146,1998,4.56690870918016,17783.2214218002,0,0,0,1.5188365447716665,9.78601067498483,33377.05720435392,10.415624032884706,81030.35088459254,11.302579065750129,15387631.310950087,1461606997.3380744,21.1028023504674,15387631.310950087,1733413929.0875778,21.27335867033523,COL1998,THA1998
NER,ZAF,2214,2006,1.05418119445087,5368.29790172901,0,0,0,0.05276434658783581,8.588266172962836,356.70959748964907,5.87692199833775,198603.72689127974,12.199066796234252,26248052.9686006,486670103.15773726,20.003097045256638,26248052.9686006,1120536668.6072698,20.837073575888244,NER2006,ZAF2006
URY,MUS,2153,1998,0.23785750579834,10774.6948317387,0,0,0,-1.4360834997451635,9.284955592690478,8218.051204736097,9.014088380226584,2727.8019071018716,7.911251401628051,15387631.310950087,1384503798.4050848,21.048607644092716,15387631.310950087,1248898639.6118393,20.945527911563634,URY1998,MUS1998
EGY,CYP,421,1994,8.94565053355694,594.514148370147,0,0,0,2.1911674402589223,6.387744514619975,21674.698099893354,9.983900873057777,5798.048013112868,8.665276590425732,14265756.416838426,813032264.3249607,20.516281352241194,14265756.416838426,1173457168.213723,20.88322007341048,EGY1994,CYP1994
KWT,HKG,1141,1990,8.58085550740242,6585.92887556458,0,0,0,2.149533618016672,8.792690663540702,10390.120171454548,9.24861065009516,99151.23364331327,11.504401576062302,12246859.677430546,799991749.0879484,20.50011197193895,12246859.677430546,1652663728.3887527,21.2256542039886,KWT1990,HKG1990
ISR,ROM,1755,1998,110.922,1708.87251687441,0,0,0,4.708827251598364,7.443589085174901,70406.9774516656,11.162047648764252,31673.204955856403,10.363226332892301,15387631.310950087,679626611.2153275,20.337054104169248,15387631.310950087,1029831315.6033584,20.752660854517103,ISR1998,ROM1998
MWI,TZA,2156,1994,1.74462104225159,1031.94704588389,1,1,0,0.5565373643059253,6.939202632596983,403.231787741352,5.999511552293782,1447.2823321275978,7.277442823098307,14265756.416838426,889220524.8876507,20.60585582220768,14265756.416838426,1080021600.5327978,20.800246878375862,MWI1994,TZA1994
FIN,URY,1567,1986,0.854217976808548,12852.1038183868,0,0,0,-0.15756887559773047,9.461262798197739,43829.398616730854,10.688060072504918,3448.8031839022574,8.145782546623828,8435941.468852492,953699234.4779699,20.67585891186241,8435941.46885249,1614967555.1108346,21.202580703704577,FIN1986,URY1986
ARG,CHN,17,1994,199.535284466833,19110.1276650581,0,0,0,5.295991085186641,9.857973717748797,99852.35341475371,11.511447908067995,578439.6625292553,13.26808952031326,14265756.416838426,1725351095.969216,21.26869640061472,14265756.416838426,2325851037.253536,21.56735184653874,ARG1994,CHN1994
BEL,QAT,598,2002,49.436026986137,4892.30898128967,0,0,0,3.9006794496076096,8.4954196553378,308984.4402566853,12.64104619945566,8003.92523226454,8.98768735436371,16796347.543891504,773416117.11309,20.466327776218357,16796347.543891504,1049828976.0384967,20.771893107886125,BEL2002,QAT2002
PRT,KEN,1818,2006,3.85082599637611,6533.37931012039,0,0,0,1.3482876698015853,8.784679593789063,91667.1993129741,11.425919898650706,12288.941823455607,9.416455098239345,26248052.9686006,663204857.866309,20.31259448664742,26248052.9686006,892619345.86081,20.60967078353068,PRT2006,KEN2006
THA,IND,1713,1990,33.1227084414959,2716.94880405302,0,0,0,3.500219102788748,7.907264766426964,99582.153583069,11.508738246624993,153304.8930289724,11.940183982347747,12246859.677430546,1231532088.967246,20.931524832000047,12246859.677430546,1203968910.4348505,20.908889361601684,THA1990,IND1990
CHE,USA,1016,1986,3701.33518875885,7734.56982006073,0,0,0,8.216448895364064,8.953455146730258,134237.57053529992,11.807366423617864,2366085.59104289,14.676747498285804,8435941.468852492,859626105.5599867,20.572008091699114,8435941.46885249,1750582033.7832081,21.28321416031906,CHE1986,USA1986
PRT,AUS,325,1986,18.9078249474764,17625.289067189,0,0,0,2.9395758547686284,9.777090028521238,20494.391665722167,9.927906550415562,83731.51190672345,11.33537067196515,8435941.468852492,888634409.9967756,20.605196471547952,8435941.46885249,1968008982.7362163,21.40028819996454,PRT1986,AUS1986
KOR,MUS,1629,1998,44.5146027621627,9692.71003438911,0,0,0,3.795817287300829,9.179129339095091,305806.2871329958,12.630707131889677,2727.8019071018716,7.911251401628051,15387631.310950087,1384230748.8080914,21.048410406262057,15387631.310950087,1248898639.6118393,20.945527911563634,KOR1998,MUS1998
ESP,CYP,441,1994,67.5338942456245,3229.3732071022,0,0,0,4.212629608822117,8.080043343857149,259596.71428240335,12.466884606884529,5798.048013112868,8.665276590425732,14265756.416838426,925037786.9146814,20.645345145360906,14265756.416838426,1173457168.213723,20.88322007341048,ESP1994,CYP1994
NPL,SWE,2180,1998,1.53728179774853,6223.75418059654,0,0,0,0.43001579046335886,8.736128569672823,1411.415057744472,7.252348067168224,132799.58313391233,11.79659637696768,15387631.310950087,982487617.2273502,20.705598298297325,15387631.310950087,1216897960.7842357,20.91957080255925,NPL1998,SWE1998
ARG,URY,258,1986,92.3963593006134,529.559012972558,1,1,0,4.526087576362865,6.272044609204433,64622.553433544635,11.076318753199242,3448.8031839022574,8.145782546623828,8435941.468852492,1468012972.5923398,21.107175604015453,8435941.46885249,1614967555.1108346,21.202580703704577,ARG1986,URY1986
KOR,CHN,633,1986,0,1168.16489991388,0,0,0,-Inf,7.063189334856128,105599.37694397295,11.56740775008512,259826.16065853674,12.467768073524628,8435941.468852492,1361900423.402909,21.03214693143047,8435941.46885249,1492165814.3019295,21.123494468143985,KOR1986,CHN1986
POL,IDN,1559,1998,8.99637255311012,10374.9371521835,0,0,0,2.1968214464354445,9.247148287459684,94683.69082550897,11.458297044971106,104492.47152654662,11.55687030498363,15387631.310950087,815780924.3645914,20.51965640183911,15387631.310950087,1952656615.314605,21.39245664917039,POL1998,IDN1998
SGP,TUN,2288,1994,16.4916310827732,10254.9711499512,0,0,0,2.802853045128846,9.235517857235942,97268.73451721384,11.48523288577797,15841.047012247864,9.670359762442029,14265756.416838426,1607059686.4117136,21.197672064525257,14265756.416838426,1162041646.0200472,20.8734443346823,SGP1994,TUN1994
MAC,CHE,597,1986,4.40673094445467,9368.7412109375,0,0,0,1.4831331321364927,9.145134023725051,1236.5484091236747,7.120079236315363,134874.10722237962,11.81209708324199,8435941.468852492,1274254363.5847785,20.965627031612367,8435941.46885249,980065744.3941898,20.70313021349524,MAC1986,CHE1986
CRI,POL,1079,1998,10.9662045898438,10055.0428329651,0,0,0,2.3948182335508275,9.21582956206492,9367.206142059102,9.144970160232813,111275.71803608793,11.619766346670136,15387631.310950087,1549857587.096663,21.16142888436393,15387631.310950087,1110999349.54626,20.82852576213682,CRI1998,POL1998
BEL,POL,575,2002,1636.6618528378,1059.74279924989,0,0,0,7.400413990876498,6.9657815154466425,308984.4402566853,12.64104619945566,118874.42686341121,11.685822978497782,16796347.543891504,773416117.11309,20.466327776218357,16796347.543891504,1070596799.169391,20.791482086165107,BEL2002,POL2002
JOR,ZAF,1975,1986,0,6867.51974112797,0,0,0,-Inf,8.83455829253799,4338.704798647524,8.37533114906296,42514.64735693399,10.657603939229077,8435941.468852492,754594198.6042085,20.44169067742386,8435941.46885249,1021220259.2291267,20.74426408178457,JOR1986,ZAF1986
MEX,IRN,1382,1990,21.6051639308929,13073.6878236404,0,0,0,3.072932356991903,9.47835692624039,85123.9557221339,11.351863775795174,29425.740151896407,10.289625085657372,12246859.677430546,1629158262.4651392,21.211329314987307,12246859.677430546,1028873314.348939,20.75173017091186,MEX1990,IRN1990
TUR,CYP,1289,1994,104.397045787156,628.108966530919,0,1,1,4.648201377990277,6.442713665000724,74772.54556966989,11.222206058749057,5798.048013112868,8.665276590425732,14265756.416838426,884775673.004142,20.600844694010043,14265756.416838426,1173457168.213723,20.88322007341048,TUR1994,CYP1994
ITA,QAT,1763,2002,295.369193077087,4078.13675041485,0,0,0,5.6882260758202525,8.313395484268787,747661.3652554303,13.524705434201113,8003.92523226454,8.98768735436371,16796347.543891504,697725926.3480171,20.36333692795536,16796347.543891504,1049828976.0384967,20.771893107886125,ITA2002,QAT2002
MWI,HUN,1349,1986,0,7036.46383031807,0,0,0,-Inf,8.858861026128956,352.8590361732873,5.866068646225598,25084.5403204398,10.130007011872626,8435941.468852492,778911433.8925897,20.473407905321,8435941.46885249,957214472.2659836,20.67953803325944,MWI1986,HUN1986
FRA,KEN,1003,1998,121.939877918899,6300.08382645798,0,0,0,4.803528119322034,8.748318218078083,792146.1386786667,13.582501172308783,12749.884782073572,9.453277513845629,15387631.310950087,803865498.1810082,20.50494252232893,15387631.310950087,883641680.4446598,20.599562199566407,FRA1998,KEN1998
MAR,CYP,864,1994,1.85629147485924,3668.38866201439,0,0,0,0.6185806666777768,8.207507787963186,14682.142013041665,9.594387205219075,5798.048013112868,8.665276590425732,14265756.416838426,898156717.5293056,20.615855129446707,14265756.416838426,1173457168.213723,20.88322007341048,MAR1994,CYP1994
ROM,NPL,2145,1998,0.0545419998168945,5526.97296083832,0,0,0,-2.9087842352604816,8.617395559626312,29312.112384666478,10.28575610155038,1722.7585020017143,7.451682065358916,15387631.310950087,758854695.6192317,20.447320875160674,15387631.310950087,1445562434.1537597,21.091764310569392,ROM1998,NPL1998
KOR,JPN,1399,2006,25353.8232891846,951.737271419668,0,0,1,10.140684817733302,6.858289021303639,1055449.8601617676,13.869477641742634,2409677.1835799515,14.695003347772895,26248052.9686006,1266749048.6541393,20.959719651306898,26248052.9686006,2205937653.008539,21.5144184949162,KOR2006,JPN2006
MUS,JPN,1580,1998,8.59085048485136,10457.3259773155,0,0,0,2.1506977398089036,9.255058062232685,2550.6867866980456,7.844117930007046,2156602.9425952984,14.584044829889578,15387631.310950087,859004692.1915481,20.57128494232191,15387631.310950087,2169838103.9914103,21.497918395260008,MUS1998,JPN1998
ESP,GRC,663,2002,1216.20598410416,2289.58474369717,0,0,0,7.1034914430029295,7.736125745475117,360994.5466828829,12.79661813105932,59640.971576604876,10.996098059433523,16796347.543891504,718513072.8291607,20.392694457930443,16796347.543891504,905963403.6795439,20.624509469901735,ESP2002,GRC2002
ITA,IRN,1166,1998,1022.20074246478,3536.22344150372,0,0,0,6.929713172673947,8.17081461223161,779680.2395272196,13.5666391652895,64942.91629864841,11.08126395223473,15387631.310950087,745725249.3289549,20.429867791842835,15387631.310950087,1078603133.6996267,20.79893264620309,ITA1998,IRN1998
TUR,IDN,1732,2006,53.0897633397952,9213.94165755615,0,0,0,3.9719841288684696,9.128473013541385,277857.30119719123,12.534862955840564,221552.6905611559,12.308415720815487,26248052.9686006,636617382.3596256,20.271679377434193,26248052.9686006,2009560429.8533132,21.42118184348563,TUR2006,IDN2006
ISL,MEX,1406,1998,0.262046670235019,7335.4469951868105,0,0,0,-1.3392326604164124,8.900473628759414,4663.0114928853545,8.447416761502978,193411.23439359074,12.172573949215947,15387631.310950087,1030774983.6055596,20.753576767536035,15387631.310950087,2338381766.400358,21.57272497426271,ISL1998,MEX1998
MAC,AUS,205,2006,4.84413347029498,7425.2333984375,0,0,0,1.5777683790467936,8.912639397309855,4018.394130627355,8.298637631810479,362227.391241487,12.800027446203435,26248052.9686006,1206015647.9839113,20.910587910278267,26248052.9686006,2568083483.9636354,21.66642573157734,MAC2006,AUS2006
KEN,IRL,1214,2006,1.7061595413452,7302.63646322117,0,1,0,0.5342449624843105,8.89599072127951,7989.71253508216,8.985910060025754,123310.19976728718,11.722458408904519,26248052.9686006,570397850.0384958,20.16184465784003,26248052.9686006,1152892064.9927256,20.86553946152942,KEN2006,IRL2006
GBR,AUT,128,2006,2747.05591458893,1290.5612939024,0,0,0,7.918285040671129,7.162832514274384,925638.166450444,13.73823868829244,174533.5954199685,12.06987252599094,26248052.9686006,729657108.5796189,20.40808526748191,26248052.9686006,1036963246.4416578,20.759562323368662,GBR2006,AUT2006
FIN,IND,788,1990,100.500918816984,5911.59024010811,0,0,0,4.610166869914891,8.68467015036607,74506.29053439197,11.21863883750632,153304.8930289724,11.940183982347747,12246859.677430546,944377422.2668016,20.66603645592967,12246859.677430546,1203968910.4348505,20.908889361601684,FIN1990,IND1990
TUN,IRL,1775,1986,3.77719700610638,2335.25943889313,0,0,0,1.328982201783986,7.755878272664554,7205.869906406302,8.882651237634983,19900.819780017988,9.898516204839872,8435941.468852492,779608846.2536904,20.474302872703248,8435941.46885249,1085742791.456387,20.805530190127495,TUN1986,IRL1986
SEN,NOR,2143,1990,0.00291899991035461,5543.33647553444,0,0,0,-5.836514217821153,8.620351850361958,1694.9311113200467,7.435397376699572,56931.14879161367,10.949597900761622,12246859.677430546,860677618.2190133,20.573230565121037,12246859.677430546,1198153169.062983,20.904047182442824,SEN1990,NOR1990
BGR,MEX,365,1986,0.075,10950.7599586296,0,0,0,-2.5902671654458267,9.301164135450971,51157.797009774964,10.842670193971559,43369.376342103904,10.677508856788364,8435941.468852492,806004338.6110852,20.50759968334858,8435941.46885249,1924480257.9896615,21.377921772381193,BGR1986,MEX1986
KOR,BRA,463,2002,1126.56413457745,17793.0390333595,0,0,0,7.026927690854851,9.786562594252505,506956.6272331751,13.136180731050333,259838.44780307414,12.467815362273331,16796347.543891504,1345663102.5655768,21.020152741569113,16796347.543891504,1541044728.3227532,21.155726418380844,KOR2002,BRA2002
CHN,IRN,511,1990,168.497846637726,5864.21836830673,0,0,0,5.126922970112691,8.676624481670332,362844.07621913636,12.801728478871313,29425.740151896407,10.289625085657372,12246859.677430546,1327575292.9048822,21.006620027291092,12246859.677430546,1028873314.348939,20.75173017091186,CHN1990,IRN1990
MAR,ARG,125,1990,0.0199979991316795,9321.64233377152,0,0,0,-3.9121230538488474,9.140094108225314,14399.522605550279,9.574950332622198,74599.21484265548,11.219885261239085,12246859.677430546,820240444.523827,20.525108080269572,12246859.677430546,1825852271.8944104,21.325312713269405,MAR1990,ARG1990
KWT,NOR,1774,2002,1.67999997735024e-4,4498.1805366787,0,0,0,-8.691546592043016,8.411428268814435,27258.76796251516,10.213130508430012,63635.25241138841,11.060922878967952,16796347.543891504,717827335.9496926,20.391739618914045,16796347.543891504,1199404762.5116882,20.90509123943591,KWT2002,NOR2002
ARG,CHL,14,1990,383.581798568726,1156.72587880857,1,1,0,5.949552892896907,7.053348775016046,79001.25715625827,11.2772190446929,21158.608043889286,9.959802101383586,12246859.677430546,1440842861.4881282,21.08849409977897,12246859.677430546,1947498841.393708,21.38981174078921,ARG1990,CHL1990
GRC,HKG,799,1998,45.8291782389879,8550.71717041779,0,0,0,3.8249209677250575,9.053770437994139,30084.23432955465,10.311756537091421,156032.92970954947,11.957822351837489,15387631.310950087,700736822.913476,20.367642943570473,15387631.310950087,1912136804.5056412,21.37148719948967,GRC1998,HKG1998
URY,PRT,2277,1990,4.48247948902845,9487.2100170948,0,0,0,1.5001763506982715,9.157699856503683,5854.05830993618,8.674890427901946,55424.19785682277,10.922771561792011,12246859.677430546,1406984260.4473257,21.06471442841149,12246859.677430546,1100210317.9738023,20.8187671966327,URY1990,PRT1990
ISR,NER,1563,1986,0,3633.68983740425,0,0,0,-Inf,8.198003895122126,26956.75187794298,10.201989078463244,314.876038338128,5.752179032287434,8435941.468852492,753023192.3068383,20.43960658516614,8435941.46885249,837453881.7154118,20.54587675353881,ISR1986,NER1986
BOL,HUN,276,2006,0,11075.7915319492,0,0,0,-Inf,9.312517062512894,4139.963581437097,8.328442270026343,106297.94446834082,11.574001227062556,26248052.9686006,1137176634.681033,20.85181439117147,26248052.9686006,1034540596.8270435,20.757223297325314,BOL2006,HUN2006
NGA,CHL,789,1990,0.0100719998478889,9294.66756472931,0,0,0,-4.597995997342464,9.13719613455946,11921.167100462613,9.386070846938996,21158.608043889286,9.959802101383586,12246859.677430546,723182714.4909925,20.399172465333745,12246859.677430546,1947498841.393708,21.38981174078921,NGA1990,CHL1990
JOR,MMR,1532,1986,0,6196.90996336479,0,0,0,-Inf,8.731806053788429,4338.704798647524,8.37533114906296,2631.342810404473,7.875249569171381,8435941.468852492,754594198.6042085,20.44169067742386,8435941.46885249,1292211768.8476326,20.979621136652213,JOR1986,MMR1986
EGY,ECU,497,1990,0,12067.8858397343,0,0,0,-Inf,9.398303140483984,20883.05004884995,9.946693106465133,5082.761304586785,8.533609956790222,12246859.677430546,743372612.34004,20.426707974067313,12246859.677430546,1933721998.5945604,21.382712479381905,EGY1990,ECU1990
KEN,IRL,1214,1990,0.488817502677441,7302.63646322117,0,1,0,-0.7157660643242494,8.89599072127951,8061.119469181324,8.99480771781406,33729.45268129429,10.426126701457822,12246859.677430546,768730564.9598507,20.46025109541238,12246859.677430546,1180627275.2997098,20.88931172341752,KEN1990,IRL1990
BGR,MAC,341,1994,0.018867000579834,8380.8583984375,0,0,0,-3.970340884019954,9.033705622411192,8064.021947975747,8.995167712030629,1886.4472628897536,7.542450584012161,14265756.416838426,896160691.2261734,20.613630297745544,14265756.416838426,2344407889.3997192,21.57529870777148,BGR1994,MAC1994
MAR,BRA,517,1998,50.9335365073085,7057.32616433144,0,0,0,3.9305215770741913,8.8618215284862,19461.852265443915,9.876211534429473,355098.17707959557,12.780149585377016,15387631.310950087,764803079.3363571,20.455128946022278,15387631.310950087,1643203296.5792828,21.219913403331347,MAR1998,BRA1998
NGA,GRC,1347,1986,0.0408010006437302,3823.57940711956,0,0,0,-3.1990486722911458,8.248942280444265,13409.225278774955,9.50369820270343,23331.84685927389,10.057574524302952,8435941.468852492,737892812.9655583,20.419309132132344,8435941.46885249,879688984.4065875,20.595078976155854,NGA1986,GRC1986
NGA,CHL,789,2002,0.262040008544922,9294.66756472931,0,0,0,-1.3392580825092344,9.13719613455946,132676.36124835076,11.795668067664948,42523.083722750394,10.657802353879537,16796347.543891504,583200100.0351003,20.184040910186656,16796347.543891504,1997838158.6626024,21.41533151222159,NGA2002,CHL2002
TZA,ITA,1911,2002,1.9407852793195,5987.07622881241,0,0,0,0.6630926743270182,8.697358463233206,1302.4377599362435,7.171992987408038,723749.0731048132,13.492200027184326,16796347.543891504,671094968.2220604,20.324421217293864,16796347.543891504,943035996.0594907,20.664615011724443,TZA2002,ITA2002
NLD,JOR,1659,1998,78.8301413604319,3348.10137975922,0,0,0,4.367295428301617,8.116148711843634,224778.8954096891,12.32287251096502,6078.087583176757,8.71244538324076,15387631.310950087,842847862.4172922,20.552297028050805,15387631.310950087,926983095.226902,20.647445887362668,NLD1998,JOR1998
NOR,DNK,1132,1998,1209.41225430298,559.534644043684,0,0,0,7.097889780335306,6.32710544548416,59202.00274409166,10.988710650436554,78867.54119046012,11.27552503043327,15387631.310950087,911907445.1128477,20.631049057266715,15387631.310950087,1176148319.7473075,20.88551080070421,NOR1998,DNK1998
CAN,TZA,924,1990,16.9779598699808,12958.6794812885,0,1,0,2.831916024664779,9.469521072839049,301722.7062043348,12.617263683184717,1481.1110258696795,7.300547778284179,12246859.677430546,1392367214.3821795,21.054271167504105,12246859.677430546,938148005.1604699,20.659418282540837,CAN1990,TZA1990
MAR,JOR,1464,2002,9.18109035222626,3974.57259781609,0,1,0,2.2171459723315525,8.287672498745478,18997.52103653652,9.852063777875161,7604.562369295082,8.936503657908757,16796347.543891504,698970356.983339,20.36511889154969,16796347.543891504,920470251.1513995,20.64039523997437,MAR2002,JOR2002
TTO,QAT,2255,2002,0.0065019998550415,11745.6448845665,0,0,0,-5.035645479394872,9.371237802743313,6264.739885658891,8.742692347818428,8003.92523226454,8.98768735436371,16796347.543891504,1159777063.9674394,20.871493637359578,16796347.543891504,1049828976.0384967,20.771893107886125,TTO2002,QAT2002
IDN,HUN,907,1998,45.750599196965,10349.654338533799,0,0,0,3.8232048888371835,9.244708400892703,114082.00170244125,11.64467278197421,37379.270029928,10.528871552459536,15387631.310950087,1314631604.0921552,20.996822314347735,15387631.310950087,1047908110.0676881,20.770061737767914,IDN1998,HUN1998
MLT,BRA,547,1986,0.33975900554657,8687.67730305329,0,0,0,-1.0795187199105019,9.069660898649339,1069.099009802365,6.97457152582163,281052.8051294664,12.546297849271593,8435941.468852492,767769980.6447085,20.459000741882686,8435941.46885249,1441634696.2167234,21.08904351238161,MLT1986,BRA1986
CHL,MAC,643,2006,2.46495914107059,18717.009765625,0,0,0,0.9021752317266839,9.837188002530375,105622.47138972323,11.567626424867342,5421.23740868592,8.598079372561852,26248052.9686006,1218328896.3026488,20.920745999587762,26248052.9686006,1999831581.3631294,21.416328804642117,CHL2006,MAC2006
SEN,AUT,452,1994,0.0522795004844666,4743.18545600023,0,0,0,-2.951150944891758,8.464464226104141,2032.3905409709791,7.616967985590945,104209.97342940616,11.554163118014808,14265756.416838426,936991094.1883936,20.658184335556026,14265756.416838426,1337758613.412546,21.014261373866074,SEN1994,AUT1994
SGP,GRC,1554,2002,27.9459675014019,9085.72747714844,0,0,0,3.330272913750613,9.114460052159254,171485.43316511044,12.052253604167944,59640.971576604876,10.996098059433523,16796347.543891504,1238122071.6202517,20.93686161024135,16796347.543891504,905963403.6795439,20.624509469901735,SGP2002,GRC2002
COL,BEL,93,1986,7.87279152595997,8749.02250359001,0,0,0,2.063412704232784,9.076697259235774,16618.60844923301,9.718278337421125,312651.3084973026,12.652843818169167,8435941.468852492,1492507233.392634,21.123723249713514,8435941.46885249,1023441410.7141807,20.746436717376486,COL1986,BEL1986
GBR,HUN,794,1990,205.431147399902,1583.53319280081,0,0,0,5.325110928645888,7.367413827426706,590347.3472828821,13.288466366860067,25190.811477817,10.134234583111908,12246859.677430546,904044649.7527745,20.62238930845618,12246859.677430546,1048473231.5509919,20.770600877747626,GBR1990,HUN1990
NLD,ZAF,2237,1998,613.193537246704,9279.85746678619,0,0,1,6.418680607553182,9.13560146647977,224778.8954096891,12.32287251096502,65843.11575819331,11.09503015741158,15387631.310950087,842847862.4172922,20.552297028050805,15387631.310950087,1150050629.6290538,20.86307180411686,NLD1998,ZAF1998
ROM,HUN,1581,1990,143.025,540.141433814669,1,0,0,4.963019440154593,6.291831019736322,48688.907102406054,10.793206502886754,25190.811477817,10.134234583111908,12246859.677430546,818554626.6725625,20.523050692527146,12246859.677430546,1048473231.5509919,20.770600877747626,ROM1990,HUN1990
CHN,CHL,160,2006,3448.39795658016,18884.5154126648,0,0,0,8.145665041765174,9.846097574910786,3711792.1290975767,15.12702537161587,98440.09457151043,11.497203465206587,26248052.9686006,1191312202.99315,20.898321228142922,26248052.9686006,1922978849.6272826,21.37714130485881,CHN2006,CHL2006
MAR,CAN,567,2006,65.0034920219928,6679.70870528984,0,1,0,4.1744409918678596,8.80682965858734,31643.44343171364,10.362286247556373,494739.97492069565,13.111787600340255,26248052.9686006,619215371.8174429,20.243963705218217,26248052.9686006,1864342419.5677056,21.34617423782358,MAR2006,CAN2006
FRA,IRN,863,1990,574.726441659451,4250.64948494644,0,0,0,6.353894173954945,8.354827070230076,680435.4088855345,13.43048817942772,29425.740151896407,10.289625085657372,12246859.677430546,851547175.06454,20.56256545883952,12246859.677430546,1028873314.348939,20.75173017091186,FRA1990,IRN1990
MYS,HUN,1369,2006,372.750129925557,9325.76733143005,0,0,0,5.920908302204296,9.140536528679402,305418.0446282605,12.629436755247992,106297.94446834082,11.574001227062556,26248052.9686006,1150665226.4544947,20.863606069865874,26248052.9686006,1034540596.8270435,20.757223297325314,MYS2006,HUN2006
ISR,BRA,393,1998,282.969816433405,10172.1580713387,0,0,0,5.645340236242763,9.227409666269745,70406.9774516656,11.162047648764252,355098.17707959557,12.780149585377016,15387631.310950087,679626611.2153275,20.337054104169248,15387631.310950087,1643203296.5792828,21.219913403331347,ISR1998,BRA1998
NER,POL,2042,1986,0,4392.74144374371,0,0,0,-Inf,8.387708785822937,370.64726282775115,5.915250836285905,60235.32322177097,11.00601422369919,8435941.468852492,731726437.65091,20.41091728301908,8435941.46885249,998159503.8041322,20.721423644956364,NER1986,POL1986
TUR,LKA,2024,1990,0.486053005456924,5978.80110046082,0,0,0,-0.7214375963025871,8.695975341972126,72957.85180259179,11.197637180819566,3687.5104612742075,8.212706837599768,12246859.677430546,789169426.3988023,20.486491591370942,12246859.677430546,1270291699.8809924,20.962512395989027,TUR1990,LKA1990
KWT,GRC,1110,1990,52.5757758558989,2474.2704922184,0,0,0,3.9622554786058677,7.813700880936461,10390.120171454548,9.24861065009516,39912.5679797954,10.594446540242267,12246859.677430546,799991749.0879484,20.50011197193895,12246859.677430546,967819738.2760613,20.690556407110414,KWT1990,GRC1990
MMR,CHN,754,1986,0,2887.05501216106,1,0,0,-Inf,7.967992234611648,2303.1784435591094,7.742045379910259,259826.16065853674,12.467768073524628,8435941.468852492,1110729831.514374,20.82828314207718,8435941.46885249,1492165814.3019295,21.123494468143985,MMR1986,CHN1986
GRC,MUS,1263,2002,1.16620212422004,7425.89627731781,0,0,0,0.15375242129288938,8.912728667135818,41646.07875482695,10.63696249561966,3234.998716096247,8.081783810055864,16796347.543891504,667770884.7720131,20.319455685799227,16796347.543891504,1299408430.2208214,20.985174944169266,GRC2002,MUS2002
SGP,SWE,2266,1990,148.506542206526,9782.6431715332,0,0,0,5.000629012535151,9.188364989452369,56711.63575232974,10.945734684752374,110269.84046993623,11.610685736029415,12246859.677430546,1319722235.0246606,21.00068712338999,12246859.677430546,1170209019.3379548,20.880448218807043,SGP1990,SWE1990
